section,a1,a2,a3,a4,a5,a6,a7
COLUMNS,realtime,subscription_subscription_id_entity_filters_action_filter_key,filters,realtime.user_defined_filter[],YES,null,null
COLUMNS,realtime,subscription_subscription_id_entity_filters_action_filter_key,subscription_id,uuid,YES,null,null
COLUMNS,realtime,user_defined_filter,column_name,text,YES,null,null
COLUMNS,realtime,user_defined_filter,op,realtime.equality_op,YES,null,null
COLUMNS,realtime,user_defined_filter,value,text,YES,null,null
COLUMNS,realtime,wal_column,is_pkey,boolean,YES,null,null
COLUMNS,realtime,wal_column,is_selectable,boolean,YES,null,null
COLUMNS,realtime,wal_column,name,text,YES,null,null
COLUMNS,realtime,wal_column,type_name,text,YES,null,null
COLUMNS,realtime,wal_column,type_oid,oid,YES,null,null
COLUMNS,realtime,wal_column,value,jsonb,YES,null,null
COLUMNS,realtime,wal_rls,errors,text[],YES,null,null
COLUMNS,realtime,wal_rls,is_rls_enabled,boolean,YES,null,null
COLUMNS,realtime,wal_rls,subscription_ids,uuid[],YES,null,null
COLUMNS,realtime,wal_rls,wal,jsonb,YES,null,null
COLUMNS,storage,bname,name,text,YES,null,null
COLUMNS,storage,bucketid_objname,bucket_id,text,YES,null,null
COLUMNS,storage,bucketid_objname,name,text,YES,null,null
COLUMNS,storage,buckets,allowed_mime_types,text[],YES,null,null
COLUMNS,storage,buckets,avif_autodetection,boolean,YES,false,null
COLUMNS,storage,buckets,created_at,timestamp with time zone,YES,now(),null
COLUMNS,storage,buckets,file_size_limit,bigint,YES,null,null
COLUMNS,storage,buckets,id,text,NO,null,null
COLUMNS,storage,buckets,name,text,NO,null,null
COLUMNS,storage,buckets,owner,uuid,YES,null,null
COLUMNS,storage,buckets,owner_id,text,YES,null,null
COLUMNS,storage,buckets,public,boolean,YES,false,null
COLUMNS,storage,buckets,type,storage.buckettype,NO,'STANDARD'::storage.buckettype,null
COLUMNS,storage,buckets,updated_at,timestamp with time zone,YES,now(),null
COLUMNS,storage,buckets_analytics,created_at,timestamp with time zone,NO,now(),null
COLUMNS,storage,buckets_analytics,deleted_at,timestamp with time zone,YES,null,null
COLUMNS,storage,buckets_analytics,format,text,NO,'ICEBERG'::text,null
COLUMNS,storage,buckets_analytics,id,uuid,NO,gen_random_uuid(),null
COLUMNS,storage,buckets_analytics,name,text,NO,null,null
COLUMNS,storage,buckets_analytics,type,storage.buckettype,NO,'ANALYTICS'::storage.buckettype,null
COLUMNS,storage,buckets_analytics,updated_at,timestamp with time zone,NO,now(),null
COLUMNS,storage,buckets_analytics_pkey,id,uuid,YES,null,null
COLUMNS,storage,buckets_analytics_unique_name_idx,name,text,YES,null,null
COLUMNS,storage,buckets_pkey,id,text,YES,null,null
COLUMNS,storage,buckets_vectors,created_at,timestamp with time zone,NO,now(),null
COLUMNS,storage,buckets_vectors,id,text,NO,null,null
COLUMNS,storage,buckets_vectors,type,storage.buckettype,NO,'VECTOR'::storage.buckettype,null
COLUMNS,storage,buckets_vectors,updated_at,timestamp with time zone,NO,now(),null
COLUMNS,storage,buckets_vectors_pkey,id,text,YES,null,null
COLUMNS,storage,idx_multipart_uploads_list,bucket_id,text,YES,null,null
COLUMNS,storage,idx_multipart_uploads_list,created_at,timestamp with time zone,YES,null,null
COLUMNS,storage,idx_multipart_uploads_list,key,text,YES,null,null
COLUMNS,storage,idx_objects_bucket_id_name,bucket_id,text,YES,null,null
COLUMNS,storage,idx_objects_bucket_id_name,name,text,YES,null,null
COLUMNS,storage,idx_objects_bucket_id_name_lower,bucket_id,text,YES,null,null
COLUMNS,storage,idx_objects_bucket_id_name_lower,lower,text,YES,null,null
COLUMNS,storage,migrations,executed_at,timestamp without time zone,YES,CURRENT_TIMESTAMP,null
COLUMNS,storage,migrations,hash,character varying(40),NO,null,null
COLUMNS,storage,migrations,id,integer,NO,null,null
COLUMNS,storage,migrations,name,character varying(100),NO,null,null
COLUMNS,storage,migrations_name_key,name,character varying(100),YES,null,null
COLUMNS,storage,migrations_pkey,id,integer,YES,null,null
COLUMNS,storage,name_prefix_search,name,text,YES,null,null
COLUMNS,storage,objects,bucket_id,text,YES,null,null
COLUMNS,storage,objects,created_at,timestamp with time zone,YES,now(),null
COLUMNS,storage,objects,id,uuid,NO,gen_random_uuid(),null
COLUMNS,storage,objects,last_accessed_at,timestamp with time zone,YES,now(),null
COLUMNS,storage,objects,metadata,jsonb,YES,null,null
COLUMNS,storage,objects,name,text,YES,null,null
COLUMNS,storage,objects,owner,uuid,YES,null,null
COLUMNS,storage,objects,owner_id,text,YES,null,null
COLUMNS,storage,objects,path_tokens,text[],YES,"string_to_array(name, '/'::text)",GENERATED
COLUMNS,storage,objects,updated_at,timestamp with time zone,YES,now(),null
COLUMNS,storage,objects,user_metadata,jsonb,YES,null,null
COLUMNS,storage,objects,version,text,YES,null,null
COLUMNS,storage,objects_pkey,id,uuid,YES,null,null
COLUMNS,storage,s3_multipart_uploads,bucket_id,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads,created_at,timestamp with time zone,NO,now(),null
COLUMNS,storage,s3_multipart_uploads,id,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads,in_progress_size,bigint,NO,0,null
COLUMNS,storage,s3_multipart_uploads,key,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads,owner_id,text,YES,null,null
COLUMNS,storage,s3_multipart_uploads,upload_signature,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads,user_metadata,jsonb,YES,null,null
COLUMNS,storage,s3_multipart_uploads,version,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads_parts,bucket_id,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads_parts,created_at,timestamp with time zone,NO,now(),null
COLUMNS,storage,s3_multipart_uploads_parts,etag,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads_parts,id,uuid,NO,gen_random_uuid(),null
COLUMNS,storage,s3_multipart_uploads_parts,key,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads_parts,owner_id,text,YES,null,null
COLUMNS,storage,s3_multipart_uploads_parts,part_number,integer,NO,null,null
COLUMNS,storage,s3_multipart_uploads_parts,size,bigint,NO,0,null
COLUMNS,storage,s3_multipart_uploads_parts,upload_id,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads_parts,version,text,NO,null,null
COLUMNS,storage,s3_multipart_uploads_parts_pkey,id,uuid,YES,null,null
COLUMNS,storage,s3_multipart_uploads_pkey,id,text,YES,null,null
COLUMNS,storage,vector_indexes,bucket_id,text,NO,null,null
COLUMNS,storage,vector_indexes,created_at,timestamp with time zone,NO,now(),null
COLUMNS,storage,vector_indexes,data_type,text,NO,null,null
COLUMNS,storage,vector_indexes,dimension,integer,NO,null,null
COLUMNS,storage,vector_indexes,distance_metric,text,NO,null,null
COLUMNS,storage,vector_indexes,id,text,NO,gen_random_uuid(),null
COLUMNS,storage,vector_indexes,metadata_configuration,jsonb,YES,null,null
COLUMNS,storage,vector_indexes,name,text,NO,null,null
COLUMNS,storage,vector_indexes,updated_at,timestamp with time zone,NO,now(),null
COLUMNS,storage,vector_indexes_name_bucket_id_idx,bucket_id,text,YES,null,null
COLUMNS,storage,vector_indexes_name_bucket_id_idx,name,text,YES,null,null
COLUMNS,storage,vector_indexes_pkey,id,text,YES,null,null
COLUMNS,vault,decrypted_secrets,created_at,timestamp with time zone,YES,null,null
COLUMNS,vault,decrypted_secrets,decrypted_secret,text,YES,null,null
COLUMNS,vault,decrypted_secrets,description,text,YES,null,null
COLUMNS,vault,decrypted_secrets,id,uuid,YES,null,null
COLUMNS,vault,decrypted_secrets,key_id,uuid,YES,null,null
COLUMNS,vault,decrypted_secrets,name,text,YES,null,null
COLUMNS,vault,decrypted_secrets,nonce,bytea,YES,null,null
COLUMNS,vault,decrypted_secrets,secret,text,YES,null,null
COLUMNS,vault,decrypted_secrets,updated_at,timestamp with time zone,YES,null,null
COLUMNS,vault,secrets,created_at,timestamp with time zone,NO,CURRENT_TIMESTAMP,null
COLUMNS,vault,secrets,description,text,NO,''::text,null
COLUMNS,vault,secrets,id,uuid,NO,gen_random_uuid(),null
COLUMNS,vault,secrets,key_id,uuid,YES,null,null
COLUMNS,vault,secrets,name,text,YES,null,null
COLUMNS,vault,secrets,nonce,bytea,YES,vault._crypto_aead_det_noncegen(),null
COLUMNS,vault,secrets,secret,text,NO,null,null
COLUMNS,vault,secrets,updated_at,timestamp with time zone,NO,CURRENT_TIMESTAMP,null
COLUMNS,vault,secrets_name_idx,name,text,YES,null,null
COLUMNS,vault,secrets_pkey,id,uuid,YES,null,null
CONSTRAINTS,auth,audit_log_entries,audit_log_entries_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,flow_state,flow_state_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,identities,identities_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,identities,identities_provider_id_provider_unique,u,"UNIQUE (provider_id, provider)",null,null
CONSTRAINTS,auth,identities,identities_user_id_fkey,f,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,instances,instances_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,mfa_amr_claims,amr_id_pk,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,mfa_amr_claims,mfa_amr_claims_session_id_authentication_method_pkey,u,"UNIQUE (session_id, authentication_method)",null,null
CONSTRAINTS,auth,mfa_amr_claims,mfa_amr_claims_session_id_fkey,f,FOREIGN KEY (session_id) REFERENCES auth.sessions(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,mfa_challenges,mfa_challenges_auth_factor_id_fkey,f,FOREIGN KEY (factor_id) REFERENCES auth.mfa_factors(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,mfa_challenges,mfa_challenges_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,mfa_factors,mfa_factors_last_challenged_at_key,u,UNIQUE (last_challenged_at),null,null
CONSTRAINTS,auth,mfa_factors,mfa_factors_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,mfa_factors,mfa_factors_user_id_fkey,f,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_authorization_code_key,u,UNIQUE (authorization_code),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_authorization_code_length,c,CHECK ((char_length(authorization_code) <= 255)),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_authorization_id_key,u,UNIQUE (authorization_id),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_client_id_fkey,f,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_code_challenge_length,c,CHECK ((char_length(code_challenge) <= 128)),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_expires_at_future,c,CHECK ((expires_at > created_at)),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_nonce_length,c,CHECK ((char_length(nonce) <= 255)),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_redirect_uri_length,c,CHECK ((char_length(redirect_uri) <= 2048)),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_resource_length,c,CHECK ((char_length(resource) <= 2048)),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_scope_length,c,CHECK ((char_length(scope) <= 4096)),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_state_length,c,CHECK ((char_length(state) <= 4096)),null,null
CONSTRAINTS,auth,oauth_authorizations,oauth_authorizations_user_id_fkey,f,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,oauth_client_states,oauth_client_states_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,oauth_clients,oauth_clients_client_name_length,c,CHECK ((char_length(client_name) <= 1024)),null,null
CONSTRAINTS,auth,oauth_clients,oauth_clients_client_uri_length,c,CHECK ((char_length(client_uri) <= 2048)),null,null
CONSTRAINTS,auth,oauth_clients,oauth_clients_logo_uri_length,c,CHECK ((char_length(logo_uri) <= 2048)),null,null
CONSTRAINTS,auth,oauth_clients,oauth_clients_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,oauth_clients,oauth_clients_token_endpoint_auth_method_check,c,"CHECK ((token_endpoint_auth_method = ANY (ARRAY['client_secret_basic'::text, 'client_secret_post'::text, 'none'::text])))",null,null
CONSTRAINTS,auth,oauth_consents,oauth_consents_client_id_fkey,f,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,oauth_consents,oauth_consents_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,oauth_consents,oauth_consents_revoked_after_granted,c,CHECK (((revoked_at IS NULL) OR (revoked_at >= granted_at))),null,null
CONSTRAINTS,auth,oauth_consents,oauth_consents_scopes_length,c,CHECK ((char_length(scopes) <= 2048)),null,null
CONSTRAINTS,auth,oauth_consents,oauth_consents_scopes_not_empty,c,CHECK ((char_length(TRIM(BOTH FROM scopes)) > 0)),null,null
CONSTRAINTS,auth,oauth_consents,oauth_consents_user_client_unique,u,"UNIQUE (user_id, client_id)",null,null
CONSTRAINTS,auth,oauth_consents,oauth_consents_user_id_fkey,f,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,one_time_tokens,one_time_tokens_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,one_time_tokens,one_time_tokens_token_hash_check,c,CHECK ((char_length(token_hash) > 0)),null,null
CONSTRAINTS,auth,one_time_tokens,one_time_tokens_user_id_fkey,f,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,refresh_tokens,refresh_tokens_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,refresh_tokens,refresh_tokens_session_id_fkey,f,FOREIGN KEY (session_id) REFERENCES auth.sessions(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,refresh_tokens,refresh_tokens_token_unique,u,UNIQUE (token),null,null
CONSTRAINTS,auth,saml_providers,entity_id not empty,c,CHECK ((char_length(entity_id) > 0)),null,null
CONSTRAINTS,auth,saml_providers,metadata_url not empty,c,CHECK (((metadata_url = NULL::text) OR (char_length(metadata_url) > 0))),null,null
CONSTRAINTS,auth,saml_providers,metadata_xml not empty,c,CHECK ((char_length(metadata_xml) > 0)),null,null
CONSTRAINTS,auth,saml_providers,saml_providers_entity_id_key,u,UNIQUE (entity_id),null,null
CONSTRAINTS,auth,saml_providers,saml_providers_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,saml_providers,saml_providers_sso_provider_id_fkey,f,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,saml_relay_states,request_id not empty,c,CHECK ((char_length(request_id) > 0)),null,null
CONSTRAINTS,auth,saml_relay_states,saml_relay_states_flow_state_id_fkey,f,FOREIGN KEY (flow_state_id) REFERENCES auth.flow_state(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,saml_relay_states,saml_relay_states_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,saml_relay_states,saml_relay_states_sso_provider_id_fkey,f,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,schema_migrations,schema_migrations_pkey,p,PRIMARY KEY (version),null,null
CONSTRAINTS,auth,sessions,sessions_oauth_client_id_fkey,f,FOREIGN KEY (oauth_client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,sessions,sessions_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,sessions,sessions_scopes_length,c,CHECK ((char_length(scopes) <= 4096)),null,null
CONSTRAINTS,auth,sessions,sessions_user_id_fkey,f,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,sso_domains,domain not empty,c,CHECK ((char_length(domain) > 0)),null,null
CONSTRAINTS,auth,sso_domains,sso_domains_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,sso_domains,sso_domains_sso_provider_id_fkey,f,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,null,null
CONSTRAINTS,auth,sso_providers,resource_id not empty,c,CHECK (((resource_id = NULL::text) OR (char_length(resource_id) > 0))),null,null
CONSTRAINTS,auth,sso_providers,sso_providers_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,auth,users,users_email_change_confirm_status_check,c,CHECK (((email_change_confirm_status >= 0) AND (email_change_confirm_status <= 2))),null,null
CONSTRAINTS,auth,users,users_phone_key,u,UNIQUE (phone),null,null
CONSTRAINTS,auth,users,users_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,public,category_templates,category_templates_category_id_fkey,f,FOREIGN KEY (category_id) REFERENCES template_categories(id) ON DELETE RESTRICT,null,null
CONSTRAINTS,public,category_templates,category_templates_global_template_id_fkey,f,FOREIGN KEY (global_template_id) REFERENCES global_templates(id) ON DELETE RESTRICT,null,null
CONSTRAINTS,public,category_templates,category_templates_pkey,p,"PRIMARY KEY (category_id, global_template_id)",null,null
CONSTRAINTS,public,global_templates,global_templates_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,public,group_memberships,group_memberships_group_id_fkey,f,FOREIGN KEY (group_id) REFERENCES groups(id) ON DELETE RESTRICT,null,null
CONSTRAINTS,public,group_memberships,group_memberships_pkey,p,"PRIMARY KEY (user_id, group_id)",null,null
CONSTRAINTS,public,group_memberships,group_memberships_user_id_fkey,f,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE RESTRICT,null,null
CONSTRAINTS,public,group_templates,group_templates_group_id_fkey,f,FOREIGN KEY (group_id) REFERENCES groups(id) ON DELETE RESTRICT,null,null
CONSTRAINTS,public,group_templates,group_templates_origin_global_template_id_fkey,f,FOREIGN KEY (origin_global_template_id) REFERENCES global_templates(id) ON DELETE RESTRICT,null,null
CONSTRAINTS,public,group_templates,group_templates_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,public,groups,groups_parent_group_id_fkey,f,FOREIGN KEY (parent_group_id) REFERENCES groups(id) ON DELETE RESTRICT,null,null
CONSTRAINTS,public,groups,groups_pkey,p,PRIMARY KEY (id),null,null
CONSTRAINTS,public,roles,roles_name_key,u,UNIQUE (name),null,null
CONSTRAINTS,public,roles,roles_pkey,p,PRIMARY KEY (id),null,null
